Report generated on: 09-09-2022 22:28:53
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.80-2-LKA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-LKA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-SDN-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.565977327894696","39.34968719501514","30.6927541853307","19.67484359750757","35.51173594254398","0","0","0"
"INTL.80-1-SDN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.565977327894696","39.34968719501514","30.6927541853307","19.67484359750757","35.51173594254398","0","0","0"
"INTL.81-1-SDN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-SDN-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SDN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SDN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Suriname","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-SUR-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-SUR-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-SUR-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-SUR-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SUR-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SUR-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Sweden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-SWE-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.80662364713837","49.22386533341545","50.239390345935625","62.59088428646008","72.06153900559417","71.04892377045529","88.81479193479571","189.86470464314525","465.38223746005565","406.7128142981322","445.2468767699521","387.237897","408.758565","334.806736","311.659129","280","288.260601","498.680082","521.678517"
"INTL.80-1-SWE-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.267811115837944","45.66952778959485","45.66952778959485","54.95357974024674","63.937338905432796","59.37038612647331","68.50429168439229","77.85090463201621","306.1747253572233","237.22209591852055","243.1810102349791","158.668795","155.039225","121.707124","131.863259","171","166.32752","146.84772","148.612556"
"INTL.81-1-SWE-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","2.5388125313004286","3.5543375438206","4.569862556340771","7.637304546213343","8.12420010016137","11.67853764398197","20.31050025040343","112.01380001112904","159.20751210283234","169.4907183796116","202.06586653497303","228.569102","253.71934","213.099612","179.79587","109","121.933081","351.832362","373.065961"
"INTL.79-2-SWE-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.80662364713837","49.22386533341545","100.47587091448996","190.81590368036913","204.50316959541925","301.95865346878026","394.85882367270693","476.8639616158168","493.47846332394744","518.0008571253967","581.16730147034","608.963576","700.060332","901.10244","1044.658296","1400","1598.254313","1736.670899","1555.037689233"
"INTL.80-2-SWE-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.267811115837944","45.66952778959485","95.9060083581492","183.1785991341558","196.37896949525788","251.1824028427717","283.1510722954881","334.3009434198343","306.1747253572233","313.11051087310125","312.1198931458172","288.833815","253.070901","232.958424","195.930155","170","143.284748","179.647041","w"
"INTL.81-2-SWE-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","2.5388125313004286","3.5543375438206","4.569862556340771","7.637304546213343","8.12420010016137","50.77625062600857","111.70775137721886","142.5630181959824","187.30373796672416","204.89034625229536","269.04740832452285","320.129761","446.989431","668.144016","848.728141","1230","1454.969565","1557.023858","w"
"","Switzerland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-CHE-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0549218184853375","8.022065643433097","9.037590655953268","13.910946805097577","13.949058988125241","5.303579377886595","6.18713691502977","5.303579377886595","6.379933","4.85269","4.926589","5.838008","7","7.069655","5.616312","12.735233"
"INTL.80-1-CHE-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9133905557918971","0.9133905557918971","2.7401716673756913","2.747678987012337","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-CHE-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","3.0549218184853375","7.1086750876412","8.12420010016137","11.170775137721884","11.201380001112904","5.303579377886595","6.18713691502977","5.303579377886595","6.379933","4.85269","4.926589","5.838008","7","7.069655","5.616312","12.735233"
"INTL.79-2-CHE-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0549218184853375","8.022065643433097","9.037590655953268","13.910946805097577","13.949058988125241","8.932493274569243","10.793902080062255","10.88751442018622","12.960475","12.960475","23.017879","55.927893","101","144.856841","182.222968","0"
"INTL.80-2-CHE-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9133905557918971","0.9133905557918971","2.7401716673756913","2.747678987012337","0.9782412852531218","1.9549754760891869","2.9332624308700983","2.663904","2.663904","6.193577","19.446501","30","33.565193","39.425782","0"
"INTL.81-2-CHE-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","3.0549218184853375","7.1086750876412","8.12420010016137","11.170775137721884","11.201380001112904","7.954251989316121","8.838926603973068","7.954251989316121","10.296571","10.296571","16.824302","36.481392","71","111.291648","142.797186","0"
"","Syria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-SYR-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-SYR-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-SYR-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-SYR-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SYR-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SYR-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Taiwan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-TWN-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","120","61","31","1","0.207","0.178","0"
"INTL.80-1-TWN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","120","61","31","1","0.207","0.178","st|0"
"INTL.81-1-TWN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","st|0"
"INTL.79-2-TWN-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3738394935061684","0","0","0","111","120","61","31","1","0.207","0.178","0"
"INTL.80-2-TWN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3738394935061684","0","0","0","111","120","61","31","1","0.207","0.178","st|0"
"INTL.81-2-TWN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","st|0"
"","Tajikistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-TJK-MT.A","    Production (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-TJK-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-TJK-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-TJK-MT.A","    Consumption (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-TJK-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-TJK-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Tanzania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-TZA-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-TZA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-TZA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-TZA-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.893055478270547","1.3143432474542318","1.9877886595069836","3.0126057258917145","4.616954259640532","0","0","0"
"INTL.80-2-TZA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-TZA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.893055478270547","1.3143432474542318","1.9877886595069836","3.0126057258917145","4.616954259640532","0","0","0"
"","Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-THA-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.579464978353895","55.818958360033996","102.50401116214903","226.88254697681973","634.2391192577974","863.4969835347616","932.43098","933.725922","1166.919599","1692.638885","1856.383787","2017.6746910000002","2089.198133","2398.416086","2539.803237","2794.806603"
"INTL.80-1-THA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.579464978353895","54.803433347513824","100.47296113710868","137.00858336878457","261.029503766172","329.7503403318235","354.93431","382.479101","370.67419","747.644334","832.63969","923.930998","1004.204389","1149.798286","1168.686143","1259.190457"
"INTL.81-1-THA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1.0155250125201714","2.0310500250403427","89.87396360803517","373.2096154916254","533.7466432029381","577.49667","551.246821","796.245409","944.994551","1023.744097","1093.743693","1084.993744","1248.6178","1371.117094","1535.616146"
"INTL.79-2-THA-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.579464978353895","55.818958360033996","103.5195361746692","228.91359700186007","588.9302811156798","892.5277383969068","921.7550380000001","914.144087","1179.325473","1665.602042","1861.198765","2015.484697","2086.221145","2352.315385","2550.909154","2775.561728"
"INTL.80-2-THA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.579464978353895","54.803433347513824","100.47296113710868","137.00858336878457","251.87057380946422","359.6560715447561","356.508298","354.147316","400.579964","746.85734","828.704719","927.865968","1007.352366","1131.697423","1178.917065","1251.320517"
